endnote-4.3508619820246405e+18	Maoz, I. & Ellis, D. G.	2008	Intergroup communication as a predictor of jewish-israeli agreement with integrative solutions to the Israeli-Palestinian conflict: The mediating effects of out-group trust and guilt	Journal of Communication 58 490-507		endnote	
endnote-1.313939742792635e+19	Maoz, I., Steinberg, S., Bar-On, D. & Fakhereldeen, M.	2002	The dialogue between the 'self' and the 'other': A process analysis of Palestinian-Jewish encounters in Israel	Human Relations 55 931-962		endnote	
endnote-1.2521407716898814e+19	Maquil, A., Demoulin, S. & Leyens, J. P.	2013	Differences in strategies: Strategies for prejudice reduction: The norms of nondiscrimination	Intergroup Misunderstandings Impact of Divergent Social Realities 251-271 		endnote	
endnote-1.2219493958241593e+19	Maranzan, K. A.	2016	Interprofessional education in mental health: An opportunity to reduce mental illness stigma	Journal of Interprofessional Care 30 370-377		endnote	
endnote-4.417312865165105e+18	Maras, P. & Brown, R.	2000	Effects of different forms of school contact on children's attitudes toward disabled and non-disabled peers	British Journal of Educational Psychology 70 337-351		endnote	
endnote-1.634170417770651e+19	Marcassa, C., Campini, R., Zoccarato, O. & Calza, P.	2011	Wide beam reconstruction for half-dose or half-time cardiac gated SPECT acquisitions: optimization of resources and reduction in radiation exposure	European Journal of Nuclear Medicine and Molecular Imaging 38 499-508		endnote	
endnote-5.474615357605214e+18	Marcassa, C., Zoccarato, O., Calza, P. & Campini, R.	2013	Temporal evolution of administered activity in cardiac gated SPECT and patients' effective dose: analysis of an historical series	European Journal of Nuclear Medicine and Molecular Imaging 40 325-330		endnote	
endnote-1.5307372148652014e+19	Marchiondo, L. A.	2015	Age stereotypes and discrimination	The Multi-generational and Aging Workforce: Challenges and Opportunities 234-249 		endnote	
endnote-2.241102422985646e+17	Marchiondo, L. A., Gonzales, E. & Ran, S.	2016	Development and Validation of the Workplace Age Discrimination Scale	Journal of Business and Psychology 31 493-513		endnote	
endnote-2.0856675635182244e+18	Marco, E. J., Khatibi, K., Hill, S. S., Siegel, B., Arroyo, M. S., Dowling, A. F., Neuhaus, J. M., Sherr, E. H., Hinkley, L. N. B. & Nagarajan, S. S.	2012	Children with autism show reduced somatosensory response: An MEG study	Autism Research 5 340-351		endnote	
endnote-1.5874253270276477e+19	Marcoccia, A.	2014	The identity of American Catholic women religious: A qualitative study of identity narratives in an American apostolic religious community	Ph.D. University of Windsor (Canada)		endnote	
endnote-6.766377153238381e+18	Marcu, A. & Chryssochoou, X.	2005	Exclusion of ethnic groups from the realm of humanity: Prejudice against the Gypsies in Britain and in Romania	Psicologia Politica 30 41-56		endnote	
endnote-9.359532377086589e+18	Marcus, J.	2013	Eradicating Employment Discrimination: Toward a Cultural Values Perspective	Industrial and Organizational Psychology 6 489-493		endnote	
endnote-1.260731442898047e+19	Marcus, J. & Fritzsche, B. A.	2011	Ageism in Personnel Selection Decisions: A Prejudice-Reduction Intervention	159		endnote	
endnote-8.724056472358965e+18	Marcus, J. & Fritzsche, B. A.	2012	"An Old Dog Like Me": Dual-Identity Interventions in Salient Situations	131		endnote	
endnote-9.049820483807265e+18	Marcus, J. & Fritzsche, B. A.	2014	One too many categories: An experimental test on the effectiveness of a dual-identity recategorization intervention on age-based bias	Current Psychology: A Journal for Diverse Perspectives on Diverse Psychological Issues 33 578-599		endnote	
endnote-1.4501420901743895e+19	Marcus, J. & Fritzsche, B. A.	2015	One size doesn’t fit all: Toward a theory on the intersectional salience of ageism at work	Organizational Psychology Review 5 168-188		endnote	
endnote-8.680544044846979e+18	Marcus-Newhall, A.	1992	Crosscutting and convergence of category membership with role assignment: Under which intergroup situational features will each lead to reduced bias?	Ph.D. University of Southern California		endnote	
endnote-1.831013673885809e+19	Marcusnewhall, A., Miller, N., Holtz, R. & Brewer, M. B.	1993	CROSS-CUTTING CATEGORY MEMBERSHIP WITH ROLE ASSIGNMENT - A MEANS OF REDUCING INTERGROUP BIAS	British Journal of Social Psychology 32 125-146		endnote	
endnote-1.4072237483980917e+19	Marder, B., Slade, E., Houghton, D. & Archer-Brown, C.	2016	"i like them, but won't 'like' them": An examination of impression management associated with visible political party affiliation on Facebook	Computers in Human Behavior 61 280-287		endnote	
endnote-6.232358349979242e+18	Marek, M. F.	1985	WISC-R ANALYSIS AND PROFILES AS DETERMINANTS OF LEARNING PROBLEM DIAGNOSES AMONG CHILDREN WITH SUPERIOR INTELLIGENCE (GIFTED, BANNATYNE, ATTENTION DEFICIT DISORDER, LEARNING DISABILITY)	Ph.D. Texas A&M University		endnote	
endnote-1.8082738047160996e+19	Margolin, L.	2011	Dream use and efficacy: A phenomenological study	Dissertation Abstracts International: Section B: The Sciences and Engineering 72 3086		endnote	
endnote-1.2810443600435341e+19	Maričić, J.	2009	Theories and research of prejudice in young children	Psihologijske Teme 18 137-157		endnote	
endnote-3.6124946170675466e+18	Marini, N.	2012	Positive emotion in psychotherapy: An exploratory study	Ph.D. McGill University (Canada)		endnote	
endnote-8.445021875203158e+18	Marinneto, J. A., Marzullo, P., Sousa, A. C. S., Marcassa, C., Maciel, B. C., Iazigi, N. & Labbate, A.	1988	RADIONUCLIDE ANGIOGRAPHIC EVIDENCE FOR EARLY PREDOMINANT RIGHT VENTRICULAR INVOLVEMENT IN PATIENTS WITH CHAGAS-DISEASE	Canadian Journal of Cardiology 4 231-236		endnote	
endnote-1.2797278304131723e+19	Maritz, C. A.	2004	Evaluation of physical therapy student learning outcomes associated with participation in an experiential learning course	Ed.D. Nova Southeastern University		endnote	
endnote-1.1962757956378673e+19	Mark, H. F.	2017	Microaggressions in the Context of Conflict: A Study of Perceived Discrimination among Israeli Adolescents	Ph.D. University of California, Berkeley		endnote	
endnote-9.34656757969727e+18	Markey, K. L.	1994	The sensorimotor foundations of phonology: A computational model of early childhood articulatory and phonetic development	Ph.D. University of Colorado at Boulder		endnote	
endnote-1.718494005961428e+19	Markham, S. K. & Lee, H.	2014	Marriage and family therapy in NPD teams: Effects of we-ness on knowledge sharing and product performance	Journal of Product Innovation Management 31 1291-1311		endnote	
endnote-6.171367045127725e+18	Markman, E. M.	1985	Why superordinate category terms can be mass nouns	Cognition 19 31-53		endnote	
endnote-1.1556498474297403e+19	Markova, I. & Gillespie, A.	2012	Trust and conflict: Representation, culture and dialogue	Trust and conflict: Representation, culture and dialogue. 		endnote	
endnote-1.704593766259363e+19	Markow, D. B.	1995	Twenty-one-month-old infants' interpretations of novel adjectives: Evidence for a linkage between adjectives and object properties in early word learning	Ph.D. Harvard University		endnote	
endnote-1.328822869584309e+19	Marks, A. K.	2007	Being bicultural: Developing ethnic identities in middle childhood and adolescence	Ph.D. Brown University		endnote	
endnote-9.159950285895799e+18	Marks, W.	1991	EFFECTS OF ENCODING THE PERCEPTUAL FEATURES OF PICTURES ON MEMORY	Journal of Experimental Psychology-Learning Memory and Cognition 17 566-577		endnote	
endnote-7.927103472439482e+18	Markwick, M.	2015	Terror and democratic communication	Dissertation Abstracts International Section A: Humanities and Social Sciences 75 No-Specified		endnote	
endnote-4.151950567692972e+18	Marler, P.	1976	Social organization, communication and graded signals: The chimpanzee and the gorilla	Growing points in ethology. 		endnote	
endnote-1.8433881556999109e+19	Marletta, G., Artioli, G., Sarli, L. & Mancini, T.	2015	The hypothesis of contact in nursing: A narrative review of the literature	Acta Biomedica 86 62-68		endnote	
endnote-6.212482944221626e+18	Marletta, G., Sarli, L., Caricati, L. & Mancini, T.	2017	Intergroup contact and team functioning among nursing students: The mediation role of intergroup anxiety	Acta Biomedica 88 37-42		endnote	
endnote-3.9653935474438943e+18	Marmarosh, C. L.	1996	Putting the group in your pocket: Using the collective identity to enhance personal and collective self-esteem	Ph.D. Virginia Commonwealth University		endnote	
endnote-2.4981302943767634e+18	Marno, H., Guellai, B., Vidal, Y., Franzoi, J., Nespor, M. & Mehler, J.	2016	Infants' Selectivity Pay Attention to the Information They Receive from a Native Speaker of Their Language	Frontiers in Psychology 7 		endnote	
endnote-6.004029490106909e+18	Marques, J. F.	2007	The general/specific breakdown of semantic memory and the nature of superordinate knowledge: Insights from superordinate and basic-level feature norms	Cognitive Neuropsychology 24 879-903		endnote	
endnote-6.908399635413293e+18	Marramao, G. & Fagioli, M.	2007	The fall of the philosopher gods. A meeting between Giacomo Marramao and Massimo Fagioli	La caduta degli dei filosofi. Incontro con Giacomo Marramao e Massimo Fagioli. 16 16-47		endnote	
endnote-1.2813830723207731e+19	Marriage, A. L.	2015	The experience of mental health professionals using neuro emotional technique in psychotherapeutic practice	Psy.D. Alliant International University		endnote	
endnote-1.5824206820672862e+19	Marschall, M. J. & Stolle, D.	2004	Race and the City: Neighborhood Context and the Development of Generalized Trust	Political Behavior 26 125-153		endnote	
endnote-2.8148627567594537e+18	Marsh, J. E., Vachon, F. & Jones, D. M.	2008	When does between-sequence phonological similarity promote irrelevant sound disruption?	Journal of Experimental Psychology: Learning, Memory, and Cognition 34 243-248		endnote	
endnote-8.062847695906372e+18	Marsh, R.	2003	Inductions, generalizations, and extensions: The dubious roles of similarity and language in the development of meaning	Ph.D. City University of New York		endnote	
endnote-1.7417850093924899e+19	Marshall, L. H.	2017	Understanding Health Care Reform in Comments Sections of Online News Sites	Ph.D. The University of North Carolina at Chapel Hill		endnote	
endnote-1.5386283006478297e+19	Marshall, T. C.	2000	Standing out across cultures: Personal distinctiveness in Canada and Japan	M.A. University of Toronto (Canada)		endnote	
endnote-1.5266909569265476e+19	Marsiglio, W.	2004	When stepfathers claim stepchildren: A conceptual analysis	Journal of Marriage and Family 66 22-39		endnote	
endnote-1.4105458285114087e+19	Marti, G.	2008	Fluid ethnicity and ethnic transcendence in multiracial churches	Journal for the Scientific Study of Religion 47 11-16		endnote	
endnote-1.7437721961333072e+19	Martin, A., Guéguen, N. & Fischer-Lokou, J.	2016	L'imitation humaine : Une synthèse de 50 années de recherche en psychologie sociale	Canadian Psychology 57 101-119		endnote	
endnote-1.461148262569155e+19	Martin, A. R. & Chen, J. C.	2016	Barriers to Sustainability in Mature-Age Adult Learners: Working toward Identity Change	Environmental Education Research 22 849-867		endnote	
endnote-4.09490842763264e+16	Martin, B. D.	2017	The Elements that Foster Teamwork and the Development of New and Unique Assessments for Those Elements	Ph.D. Alliant International University		endnote	
endnote-1.808079975080415e+19	Martin, C. C.	2017	Neglected trade-offs in social justice research	The Politics of Social Psychology 62-77 		endnote	
endnote-4.28474596692156e+18	Martin, C. E.	2014	Disproportionality of African American students in special education: The influence of aversive racism on referrals	Ph.D. The University of Iowa		endnote	
endnote-3.291863785554729e+18	Martin, C. L., Andrews, N. C. Z., England, D. E., Zosuls, K. & Ruble, D. N.	2017	A dual identity approach for conceptualizing and measuring children's gender identity	Child Development 88 167-182		endnote	
endnote-1.852004392686887e+18	Martin, C. M., Grady, D., Deaconking, S., McMahon, C., Zarabzadeh, A. & O'Shea, B.	2011	Complex adaptive chronic care - typologies of patient journey: a case study	Journal of Evaluation in Clinical Practice 17 520-524		endnote	
endnote-8.203773642964615e+18	Martin, D., Swainson, R., Slessor, G., Hutchison, J., Marosi, D. & Cunningham, S. J.	2015	The simultaneous extraction of multiple social categories from unfamiliar faces	Journal of Experimental Social Psychology 60 51-58		endnote	
endnote-1.080065643473298e+19	Martin, F.	2011	Human Development and the Pursuit of the Common Good: Social Psychology or Aristotelian Virtue Ethics?	Journal of Business Ethics 100 89-98		endnote	
endnote-1.4280211149233641e+19	Martin, H. E.	1990	Premature and full-term two-year-olds: Developmental status, behavioural style, and parental stress	Ph.D. University of Windsor (Canada)		endnote	
endnote-1.2854541984783299e+19	Martin, J. C.	2017	Intersubjectivity in the German foreign language classroom	Dissertation Abstracts International Section A: Humanities and Social Sciences 77 No-Specified		endnote	
endnote-1.444189990959247e+19	Martin, J. D.		Pillow type cushioning device for use when sleeping has foam projections that extend off the foam main body with the projections provided in groups which define different support characteristic zones	 		endnote	
endnote-5.133884620699116e+18	Martin, J. K.	1974	A HEURISTIC GOAL STRUCTURE FOR INFORMATION NEED ANALYSIS	Ph.D. University of Toronto (Canada)		endnote	
endnote-2.966955501306288e+18	Martin, K. D. & Cooper, L. A.	2013	Maximizing the Benefits of "We" in Race-Discordant Patient-Physician Relationships: Novel Insights Raise Intriguing Questions	Journal of General Internal Medicine 28 1119-1121		endnote	
endnote-8.660640728697848e+18	Martin, L. J., Blair Evans, M. & Spink, K. S.	2016	Coach perspectives of "groups within the group": An analysis of subgroups and cliques in sport	Sport, Exercise, and Performance Psychology 5 52-66		endnote	
endnote-1.7638229345557289e+19	Martin, P. J.	2008	Exploring implicit and explicit social cognition in children with regards to race	Ed.D. Cardinal Stritch University		endnote	
endnote-5.653529085455938e+18	Martin, R. P. A.	1987	MINORITY INFLUENCE AND SOCIAL CATEGORIZATION	Ph.D. Open University (United Kingdom)		endnote	
endnote-4.784118525189485e+18	Martin, R. P. A.	1988	Minority influence and social categorization	Ph.D. Open University (United Kingdom)		endnote	
endnote-6.429466258765183e+18	Martín-Alcázar, F., Romero-Fernández, P. M. & Sánchez-Gardey, G.	2012	Transforming Human Resource Management Systems to Cope with Diversity	Journal of Business Ethics 107 511-531		endnote	
endnote-9.79919063545305e+18	Martincic-Ipsic, S., Mocibob, E. & Perc, M.	2017	Link prediction on Twitter	Plos One 12 		endnote	
endnote-9.31838987111298e+18	Martinez, A. R.	2011	‘But it's just a joke!’: Latino audiences' primed reactions to Latino comedians and their use of race-based humor	Ph.D. Texas A&M University		endnote	
endnote-6.862971414463592e+18	Martinez, A. R. & Ramasubramanian, S.	2015	Latino Audiences, Racial/Ethnic Identification, and Responses to Stereotypical Comedy	Mass Communication and Society 18 209-229		endnote	
endnote-2.998205808679807e+18	Martinez, A. T. G., Bote, V. P. G., Quesada, B. V. & Anegon, F. M.	2008	Psychology in the Spanish scientific domain through categories co-citation of Journal Citation Report 1990-2005	La psicologia en el dominio cientifico espanol a traves de la cocitacion de categorias del Journal Citation Report 1990-2005. 20 465-473		endnote	
endnote-1.773999982547469e+19	Martinez, G. A.	1999	Determinants of group identity	Ph.D. University of Michigan		endnote	
endnote-4.634381042997555e+18	Martinez, K.	2011	Bound in theory and practice: A mixed-methods exploration of consensual sadomasochism	Ph.D. University of Colorado at Boulder		endnote	
endnote-2.809590858404745e+18	Martinez, L. N.	2015	Construction of an anti-Mexican American bias scale and its validation	Ph.D. The University of Nebraska - Lincoln		endnote	
endnote-1.1097692907725865e+18	Martinez, L. S., Rubin, C. L., Russell, B., Leslie, L. K. & Brugge, D.	2011	Community Conceptualizations of Health: Implications for Transdisciplinary Team Science	Cts-Clinical and Translational Science 4 163-167		endnote	
endnote-9.85383854716546e+18	Martinez, M. R.	2017	Velar Palatalization: Catalan, Spanish and Bilingualism	Ph.D. The University of Arizona		endnote	
endnote-1.0842223975856058e+19	Martinez, R.	2016	Understanding school and interethnic relations of Mexican immigrant youth in a post-industrial community	Ph.D. City University of New York		endnote	
endnote-1.7489485875130042e+19	Martínez-Hidalgo, M. N., Lorenzo-Sánchez, E., López García, J. J. & Regadera, J. J.	2018	Social contact as a strategy for self-stigma reduction in young adults and adolescents with mental health problems	Psychiatry Research 260 443-450		endnote	
endnote-1.0088657615969944e+19	Martinez-Torres, M. R.	2015	Content analysis of open innovation communities using latent semantic indexing	Technology Analysis & Strategic Management 27 859-875		endnote	
endnote-1.5953857981351221e+19	Martino, J. H.	1988	Children's categorization of objects and scenes: A study in the internal structure of categories	Ph.D. Iowa State University		endnote	
endnote-2.7315064487854367e+18	Martinovic, B., Jetten, J., Smeekes, A. & Verkuyten, M.	2017	Collective memory of a dissolved country: Group-based nostalgia and guilt assignment as predictors of interethnic relations between diaspora groups from former Yugoslavia	Journal of Social and Political Psychology 5 588-607		endnote	
endnote-1.7967385563314156e+19	Martinovic, B. & Verkuyten, M.	2016	Inter-religious feelings of Sunni and Alevi Muslim minorities: The role of religious commitment and host national identification	International Journal of Intercultural Relations 52 1-12		endnote	
endnote-1.3811073819335619e+18	Martinovic, B., Verkuyten, M. & Weesie, J.	2011	Group identity, ethnic separatism and multiple out-groups: The Basque case	Journal of Community and Applied Social Psychology 21 28-40		endnote	
endnote-1.0479462394247424e+19	Martinovic, J., Gruber, T. & Mueller, M. M.	2009	PRIMING OF OBJECT CATEGORIZATION WITHIN AND ACROSS LEVELS OF SPECIFICITY	Psihologija 42 27-46		endnote	
endnote-1.3376554514514616e+18	Martins, J. M., do Vale, S., Ferreira, F., Fagundes, M. J., do Carmo, I., Saldanha, C. & Silva, J. M. E.	2010	Plasma corticotropin releasing hormone during the feeling of induced emotions	Neuroendocrinology Letters 31 250-255		endnote	
endnote-7.417868025839725e+18	Martins, J. T. & Canhoto, R.	2016	Leveraging new knowledge with relational capabilities An investigation of rural school libraries in southern Portugal	Library Review 65 386-403		endnote	
endnote-8.910523204709509e+18	Martiny, S. E., Froehlich, L., Deaux, K. & Mok, S. Y.	2017	Defining ethnic, national, and dual identities: Structure, antecedents, and consequences of multiple social identities of Turkish-origin high school students in Germany	Journal of Community & Applied Social Psychology 27 400-410		endnote	
endnote-4.143016726923258e+18	Martiny, S. E., Gleibs, I. H., Parks-Stamm, E. J., Martiny-Huenger, T., Froehlich, L., Harter, A.-L. & Roth, J.	2015	Dealing with negative stereotypes in sports: The role of cognitive anxiety when multiple identities are activated in sensorimotor tasks	Journal of Sport &amp; Exercise Psychology 37 379-392		endnote	
endnote-1.8013633068224326e+19	Martyn, I., Kuhn, T. S., Mooers, A. O., Moulton, V. & Spillner, A.	2012	Computing evolutionary distinctiveness indices in large scale analysis	Algorithms for Molecular Biology 7 		endnote	
endnote-1.6842719102991878e+19	Martz, E., Strohmer, D., Fitzgerald, D., Daniel, S. & Arm, J.	2009	Disability prototypes in the United States and the Russian Federation: An international comparison	Rehabilitation Counseling Bulletin 53 16-26		endnote	
endnote-1.6218211739241984e+19	Martz, J. M., Verette, J., Arriaga, X. B., Slovik, L. F., Cox, C. L. & Rusbult, C. E.	1998	Positive illusion in close relationships	Personal Relationships 5 159-181		endnote	
endnote-1.7033001833661522e+18	Marutani, M., Tamura, S., Miyazaki, M. & Amamiya, Y.	2013	Evaluation of culturally appropriate health counselling to prevent lifestyle-related diseases and its modification for practical use as the new ABC model of culturally appropriate counselling for Japanese public health nurses	International Journal of Nursing Practice 19 39-49		endnote	
endnote-1.0294131808359492e+19	Marzana, D., Alfieri, S. & Marta, E.	2016	The multidimensional nature of young immigrants' well-being	Rivista Internazionale di Scienze Sociali 21-40		endnote	
endnote-8.133817060139405e+18	Marzullo, P., Parodi, O., Reisenhofer, B., Sambuceti, G., Picano, E., Distante, A., Gimelli, A. & Labbate, A.	1993	VALUE OF REST TL-201 TC-99M SESTAMIBI SCANS AND DOBUTAMINE ECHOCARDIOGRAPHY FOR DETECTING MYOCARDIAL VIABILITY	American Journal of Cardiology 71 166-172		endnote	
endnote-8.83143769950372e+18	Marzullo, P., Sambuceti, G. & Parodi, O.	1992	THE ROLE OF SESTAMIBI SCINTIGRAPHY IN THE RADIOISOTOPIC ASSESSMENT OF MYOCARDIAL VIABILITY	Journal of Nuclear Medicine 33 1925-1930		endnote	
endnote-9.441961459398228e+18	Mäs, M. & Dijkstra, J.	2014	Do intergroup conflicts necessarily result from outgroup hate?	PLoS ONE 9 		endnote	
endnote-1.7250734261014553e+19	Mascher, B. A. M.	2012	Technology in associate degree programs: A study of nursing informatics from the educator's perspective	Ph.D. Capella University		endnote	
endnote-8.150423810845096e+18	Mash, E. J. & Wolfe, D. A.	2003	Disorders of childhood and adolescence	Handbook of psychology: Clinical psychology, Vol. 8. 27-63		endnote	
endnote-9.350655546259126e+18	Mash, S. D.	2008	Technology, forecasting, and ambiguity: A study of university decision making during the construction of twenty -first century academic libraries	Ph.D. University of South Carolina		endnote	
endnote-1.022409295900917e+19	Mashek, D. J.	2002	Feeling too close in romantic relationships: A consequence of threat to control?	Ph.D. State University of New York at Stony Brook		endnote	
endnote-1.5348079785822857e+19	Mashuri, A. & van Leeuwen, E.	2018	Predicting Support for Reconciliation in Separatist Conflict	Personality and Social Psychology Bulletin 44 173-185		endnote	
endnote-4.82069120591507e+18	Mashuri, A. & Zaduqisti, E.	2014	National identification and collective emotions as predictors of pro-social attitudes toward Islamic minority groups in Indonesia	Europe's Journal of Psychology 10 255-276		endnote	
endnote-3.3585017181747364e+18	Mashuri, A. & Zaduqisti, E.	2015	The effect of intergroup threat and social identity salience on the belief in conspiracy theories over terrorism in indonesia: Collective angst as a mediator	International Journal of Psychological Research 8 24-35		endnote	
endnote-1.21501114272821e+19	Mashuri, A., Zaduqisti, E., Sakdiah, H. & Sukmawati, F.	2015	When agony begets zealotry: The differential role of globalization threats in mediating the effect of competitive victimhood on muslims' religious fundamentalism	Archive for the Psychology of Religion 37 200-226		endnote	
endnote-5.181504362176762e+18	Mashuri, A., Zaduqisti, E., Sukmawati, F. & Sakdiah, H.	2017	The effect of a majority group's perspective-taking on minority helping	Psychological Studies 62 60-69		endnote	
endnote-1.1118035349133242e+19	Mashuri, A., Zaduqisti, E., Sukmawati, F., Sakdiah, H., Social & Organizational, P.	2017	The Effect of a Majority Group's Perspective-Taking on Minority Helping	VOLUME=62;ISSUE=1;STARTPAGE=60;ENDPAGE=69;ISSN=0974-9861;TITLE=Psychological Studies 		endnote	
endnote-1.688053820208771e+19	Mashuri, A., Zaduqisti, E. & Ula, M.	2017	A majority group's perspective-taking towards a minority group: Its antecedents and impact on support for minority helping	Psychology and Developing Societies 29 44-73		endnote	
endnote-8.119940400035566e+18	Mason, C. M., Lim-Camacho, L., Scheepers, K. & Parr, J. M.	2015	Testing the water: Understanding stakeholder readiness for strategic coastal and marine management	Ocean and Coastal Management 104 45-56		endnote	
endnote-5.711623946504581e+18	Masse, L., Salés-Wuillemin, E., Bromberg, M., Frigout, S. & Kohler, C.	2009	Perceptive biases and interethnic attributions in elementary school children	Revue Internationale de Psychologie Sociale 22 5-42		endnote	
endnote-9.866614442301413e+18	Massey, S. G. & Ouellette, S. C.	1996	Heterosexual bias in the identity self-portraits of gay men, lesbians, and bisexuals	Journal of Homosexuality 32 57-76		endnote	
endnote-1.0319587549929726e+19	Massobrio, M., Antonietti, G., Albanese, P. & Necci, F.	2011	Operative treatment of tibiofibular diastasis: a comparative study between transfixation screw and reabsorbable cerclage. Preliminary result	Clinica Terapeutica 162 E161-E167		endnote	
endnote-2.350951937573157e+18	Mastro, D. & Ortiz, M.	2008	Media and communication theories: Implications for a multicultural perspective	The SAGE Handbook of Child Development, Multiculturalism, and Media 191-204 		endnote	
endnote-3.7560765934608486e+18	Mastro, D. E., Behm-Morawitz, E. & Kopacz, M. A.	2008	Exposure to television portrayals of Latinos: The implications of aversive racism and social identity theory	Human Communication Research 34 1-27		endnote	
endnote-1.5435870156689852e+19	Mastro, D. E. & Ortiz, M.	2008	A content analysis of social groups in prime-time spanish-language television	Journal of Broadcasting and Electronic Media 52 101-118		endnote	
endnote-6.135455766569052e+18	Masui, T., Katayama, M., Kobayashi, S., Ito, T., Seguchi, M., Koide, M., Nozaki, A. & Sakahara, H.	2000	Gadolinium-enhanced MR angiography in the evaluation of congenital cardiovascular disease pre- and postoperative states in infants and children	Journal of Magnetic Resonance Imaging 12 1034-1042		endnote	
endnote-8.981246579145302e+18	Masuoka, N.	2011	The "Multiracial" Option: Social Group Identity and Changing Patterns of Racial Categorization	American Politics Research 39 176-204		endnote	
endnote-1.5790959752241603e+18	Mat, J. b.	1979	Regional development in West Malaysia: A comparative effectiveness study of Jengka, Dara, Kejora, and Ketengah	Ph.D. University of Southern California		endnote	
endnote-1.642264859937115e+19	Maternowski, P. J.	1995	Implementing the Job Training Partnership Act: The impact of decentralized administration on training programs and policy	Ph.D. The University of Wisconsin - Madison		endnote	
endnote-1.4944672549983308e+19	Matherly, T., Arens, Z. G. & Arnold, T. J.	2017	Big brands, big cities: How the population penalty affects common, identity relevant brands in densely populated areas	International Journal of Research in Marketing No-Specified		endnote	
endnote-1.4344495232993516e+19	Matheson, D. W.	1983	Confirmatory factor analysis of the WISC-R for Inuit children	M.Ed. University of Alberta (Canada)		endnote	
endnote-9.352874074519992e+18	Matheson, K., Bombay, A., Haslam, S. A. & Anisman, H.	2016	Indigenous identity transformations: The pivotal role of student-to-student abuse in Indian Residential Schools	Transcultural Psychiatry 53 551-573		endnote	
endnote-1.415048540423701e+19	Mathew, S. & Perreault, C.	2015	Behavioural variation in 172 small-scale societies indicates that social learning is the main mode of human adaptation	Proceedings of the Royal Society B-Biological Sciences 282 		endnote	
endnote-6.158240918208467e+18	Mathews, S. F.	2015	Does restorative justice repair damage? The experience of harmed parties at two American public universities	Dissertation Abstracts International Section A: Humanities and Social Sciences 76 No-Specified		endnote	
endnote-1.3958027327446956e+19	Mathur, V. A., Harada, T., Lipke, T. & Chiao, J. Y.	2010	Neural basis of extraordinary empathy and altruistic motivation	Neuroimage 51 1468-1475		endnote	
endnote-1.5438376779998933e+19	Matos, J. R. F., Dias, I. S., Pessoa, B. B. G. d. P. & Pessoa, S. G. d. P.	2012	Análise dos resultados estéticos na reconstrução mamária com TRAM ipsilateral vs. contralateral	Revista Brasileira de Cirurgia Plástica 27 272-276		endnote	
endnote-6.044583743303102e+18	Matovac, D.	2007	Cognitive theory of categorization, as exemplified on Japanese material	Jezikoslovlje 8 211-228		endnote	
endnote-1.7330786050605294e+19	Matschke, C. & Sassenberg, K.	2010	Does rejection lead to disidentification? The role of internal motivation and avoidance strategies	European Journal of Social Psychology 40 891-900		endnote	
endnote-1.7847057444445278e+19	Matser, C., Van Oudenhoven, J. P., Askevis-Leherpeux, F., Florack, A., Hannover, B. & Rossier, J.	2010	Impact of relative size and language on the attitudes between nations and linguistic groups: The case of Switzerland	Applied Psychology 59 143-158		endnote	
endnote-1.7074203562785133e+19	Matsui, T.	2016	A Graduate Student Perspective on How Student Engagements Enrich and Enhance Multicultural Awareness on the Campus of Minnesota State University, Mankato	M.S. Minnesota State University, Mankato		endnote	
endnote-4.35827724157533e+18	Matsuka, T.	2003	Attention processes in computational models of category learning	Dissertation Abstracts International: Section B: The Sciences and Engineering 63 4936		endnote	
endnote-2.396263781630165e+18	Matsuka, T.	2004	Exploratory approach for modeling human category learning	Proceedings of the Sixth International Conference on Cognitive Modeling: ICCCM 2004: Integrating Models. 190-195		endnote	
endnote-3.8709892345479045e+18	Matsuka, T. & Corter, J. E.	2004	Modeling category learning with stochastic optimization methods	Proceedings of the Sixth International Conference on Cognitive Modeling: ICCCM 2004: Integrating Models. 196-201		endnote	
endnote-3.7060371158953656e+18	Matsumoto, N., Okada, M., Sugase-Miyamoto, Y., Yamane, S. & Kawano, K.	2005	Population Dynamics of Face-responsive Neurons in the Inferior Temporal Cortex	Cerebral Cortex 15 1103-1112		endnote	
endnote-3.120777063753394e+18	Mattan, B., Quinn, K. A., Apperly, I. A., Sui, J. & Rotshtein, P.	2015	Is it always me first? Effects of self-tagging on third-person perspective-taking	Journal of Experimental Psychology: Learning Memory and Cognition 41 1100-1117		endnote	
endnote-1.3956201739938036e+19	Matthes, J., Knoll, J. & von Sikorski, C.	2018	The “Spiral of Silence” Revisited: A Meta-Analysis on the Relationship Between Perceptions of Opinion Support and Political Opinion Expression	Communication Research 45 3-33		endnote	
endnote-3.683471005968683e+18	Matthews, E. K.	2014	The relationships among racial identity, meta-expectations, and academic performance of African American adolescent males	Dissertation Abstracts International: Section B: The Sciences and Engineering 74 No-Specified		endnote	
endnote-1.6064025919000183e+19	Matthews, P. R.	1976	RECREATIONAL PATTERNS OF THE MENTALLY RETARDED	D.ED. The Pennsylvania State University		endnote	
endnote-1.7847207886842046e+19	Matthias, M. S., Kukla, M., McGuire, A. B., Damush, T. M., Gill, N. & Bair, M. J.	2016	Facilitators and barriers to participation in a peer support intervention for veterans with chronic pain	The Clinical Journal of Pain 32 534-540		endnote	
